"","Age","M.F","Country","TimeMin"
"24326",33,"M","USA",306.133333333333
"24327",70,"F","USA",306.2
"24328",63,"F","CAN",306.2
"24329",24,"F","AUS",306.216666666667
"24330",50,"F","GBR",306.216666666667
"24331",49,"M","USA",306.233333333333
"24332",26,"M","USA",306.25
"24333",25,"F","USA",306.25
"24334",33,"F","USA",306.266666666667
"24335",31,"M","USA",306.266666666667
"24336",23,"M","USA",306.266666666667
"24337",44,"F","USA",306.266666666667
"24338",46,"F","USA",306.283333333333
"24339",46,"M","USA",306.283333333333
"24340",24,"F","USA",306.283333333333
"24341",32,"F","USA",306.3
"24342",30,"F","USA",306.3
"24343",31,"M","USA",306.316666666667
"24344",31,"M","USA",306.316666666667
"24345",41,"M","USA",306.35
"24346",26,"F","USA",306.35
"24347",35,"F","USA",306.35
"24348",56,"M","USA",306.416666666667
"24349",47,"M","USA",306.433333333333
"24350",54,"F","USA",306.433333333333
"24351",45,"F","USA",306.433333333333
"24352",49,"F","USA",306.433333333333
"24353",29,"F","USA",306.45
"24354",39,"M","USA",306.466666666667
"24355",45,"F","USA",306.466666666667
"24356",58,"M","GER",306.483333333333
"24357",33,"F","USA",306.483333333333
"24358",49,"M","USA",306.5
"24359",60,"M","USA",306.55
"24360",31,"F","USA",306.566666666667
"24361",39,"F","USA",306.566666666667
"24362",35,"F","USA",306.6
"24363",75,"F","USA",306.616666666667
"24364",60,"M","USA",306.633333333333
"24365",41,"F","GBR",306.633333333333
"24366",63,"F","USA",306.633333333333
"24367",26,"F","USA",306.65
"24368",61,"F","USA",306.683333333333
"24369",52,"M","USA",306.766666666667
"24370",66,"M","USA",306.766666666667
"24371",49,"F","USA",306.766666666667
"24372",56,"M","USA",306.783333333333
"24373",54,"M","USA",306.816666666667
"24374",30,"M","JPN",306.85
"24375",29,"M","USA",306.883333333333
"24376",32,"M","USA",306.883333333333
"24377",35,"F","USA",306.883333333333
"24378",29,"F","USA",306.9
"24379",62,"M","USA",306.916666666667
"24380",47,"M","USA",306.95
"24381",30,"F","USA",306.95
"24382",47,"M","USA",306.966666666667
"24383",46,"M","USA",306.983333333333
"24384",52,"F","USA",307
"24385",60,"M","MAR",307
"24386",35,"F","USA",307
"24387",56,"M","USA",307.016666666667
"24388",31,"M","USA",307.05
"24389",51,"M","USA",307.05
"24390",47,"M","HKG",307.066666666667
"24391",61,"M","CHN",307.083333333333
"24392",62,"M","CRC",307.166666666667
"24393",41,"F","USA",307.166666666667
"24394",40,"M","USA",307.2
"24395",43,"F","USA",307.2
"24396",42,"M","USA",307.2
"24397",43,"F","USA",307.2
"24398",51,"M","GBR",307.216666666667
"24399",24,"M","USA",307.25
"24400",75,"M","CAN",307.25
"24401",25,"F","USA",307.266666666667
"24402",61,"F","USA",307.283333333333
"24403",58,"F","USA",307.3
"24404",41,"F","SUI",307.316666666667
"24405",36,"F","USA",307.333333333333
"24406",32,"M","USA",307.366666666667
"24407",41,"F","USA",307.466666666667
"24408",22,"F","USA",307.466666666667
"24409",53,"M","USA",307.516666666667
"24410",27,"M","USA",307.516666666667
"24411",26,"F","USA",307.55
"24412",39,"F","USA",307.6
"24413",37,"M","USA",307.6
"24414",60,"M","CHI",307.616666666667
"24415",29,"F","USA",307.666666666667
"24416",38,"F","USA",307.683333333333
"24417",41,"M","USA",307.7
"24418",64,"F","BRA",307.716666666667
"24419",34,"M","GBR",307.75
"24420",43,"M","USA",307.783333333333
"24421",60,"M","USA",307.833333333333
"24422",33,"F","USA",307.85
"24423",41,"M","USA",307.866666666667
"24424",62,"M","TWN",307.883333333333
"24425",40,"F","USA",307.883333333333
"24426",40,"F","USA",307.883333333333
"24427",54,"F","USA",307.883333333333
"24428",47,"F","USA",307.9
"24429",28,"F","USA",307.933333333333
"24430",48,"F","USA",307.933333333333
"24431",30,"F","USA",307.933333333333
"24432",60,"M","USA",307.933333333333
"24433",39,"F","USA",307.95
"24434",52,"M","USA",307.95
"24435",50,"F","ISL",307.966666666667
"24436",26,"F","USA",307.983333333333
"24437",41,"F","USA",308
"24438",42,"M","USA",308
"24439",44,"M","USA",308.016666666667
"24440",43,"M","USA",308.083333333333
"24441",44,"F","USA",308.1
"24442",57,"F","USA",308.1
"24443",27,"F","USA",308.133333333333
"24444",27,"F","USA",308.2
"24445",24,"F","USA",308.2
"24446",38,"F","USA",308.2
"24447",28,"F","USA",308.233333333333
"24448",65,"M","USA",308.283333333333
"24449",29,"F","USA",308.3
"24450",44,"M","USA",308.3
"24451",49,"M","USA",308.333333333333
"24452",31,"M","USA",308.35
"24453",43,"F","USA",308.35
"24454",49,"M","USA",308.366666666667
"24455",33,"F","USA",308.366666666667
"24456",40,"M","USA",308.4
"24457",25,"M","USA",308.416666666667
"24458",61,"F","USA",308.433333333333
"24459",59,"M","USA",308.45
"24460",43,"F","USA",308.45
"24461",46,"F","USA",308.466666666667
"24462",29,"F","USA",308.466666666667
"24463",54,"M","ESP",308.533333333333
"24464",59,"M","ESP",308.55
"24465",24,"F","USA",308.55
"24466",67,"F","USA",308.566666666667
"24467",65,"M","ITA",308.7
"24468",59,"M","CAN",308.716666666667
"24469",57,"F","USA",308.733333333333
"24470",39,"M","USA",308.75
"24471",64,"M","USA",308.766666666667
"24472",66,"F","NOR",308.816666666667
"24473",33,"M","NED",308.833333333333
"24474",30,"F","USA",308.833333333333
"24475",58,"F","USA",308.833333333333
"24476",53,"M","USA",308.85
"24477",56,"F","USA",308.85
"24478",42,"M","USA",308.85
"24479",54,"F","USA",308.866666666667
"24480",49,"F","USA",308.933333333333
"24481",40,"M","USA",308.966666666667
"24482",42,"F","USA",308.966666666667
"24483",61,"F","CAN",309.016666666667
"24484",58,"M","JPN",309.016666666667
"24485",58,"F","USA",309.083333333333
"24486",63,"M","USA",309.1
"24487",28,"F","USA",309.133333333333
"24488",47,"F","CHN",309.15
"24489",41,"F","CHN",309.166666666667
"24490",60,"M","USA",309.166666666667
"24491",56,"F","USA",309.166666666667
"24492",38,"F","CHN",309.166666666667
"24493",66,"F","USA",309.183333333333
"24494",27,"M","USA",309.2
"24495",27,"F","USA",309.216666666667
"24496",38,"F","USA",309.233333333333
"24497",35,"F","USA",309.25
"24498",38,"F","USA",309.283333333333
"24499",34,"F","USA",309.316666666667
"24500",30,"F","USA",309.316666666667
"24501",36,"M","USA",309.383333333333
"24502",46,"M","USA",309.416666666667
"24503",62,"M","USA",309.45
"24504",23,"M","USA",309.45
"24505",29,"F","USA",309.45
"24506",32,"F","USA",309.483333333333
"24507",30,"F","USA",309.483333333333
"24508",28,"F","USA",309.5
"24509",27,"F","USA",309.5
"24510",76,"M","CAN",309.516666666667
"24511",24,"F","USA",309.583333333333
"24512",51,"M","CHN",309.6
"24513",65,"M","USA",309.6
"24514",43,"F","USA",309.616666666667
"24515",44,"M","GBR",309.666666666667
"24516",39,"F","MEX",309.683333333333
"24517",68,"M","USA",309.7
"24518",47,"M","USA",309.733333333333
"24519",25,"F","USA",309.733333333333
"24520",46,"M","USA",309.766666666667
"24521",52,"F","USA",309.783333333333
"24522",54,"M","USA",309.783333333333
"24523",28,"F","USA",309.8
"24524",24,"F","USA",309.833333333333
"24525",52,"M","CHN",309.833333333333
"24526",42,"F","USA",309.85
"24527",24,"F","USA",309.916666666667
"24528",45,"M","KOR",309.916666666667
"24529",22,"F","USA",309.916666666667
"24530",39,"F","USA",309.933333333333
"24531",49,"F","GER",309.966666666667
"24532",39,"M","USA",310.033333333333
"24533",70,"M","USA",310.066666666667
"24534",55,"F","USA",310.066666666667
"24535",25,"F","USA",310.1
"24536",33,"M","USA",310.116666666667
"24537",43,"F","USA",310.116666666667
"24538",55,"F","ISL",310.116666666667
"24539",43,"F","SWE",310.166666666667
"24540",54,"F","USA",310.183333333333
"24541",43,"F","USA",310.183333333333
"24542",50,"F","USA",310.2
"24543",44,"F","USA",310.2
"24544",25,"F","GBR",310.2
"24545",38,"F","USA",310.266666666667
"24546",32,"F","USA",310.283333333333
"24547",32,"F","USA",310.3
"24548",46,"F","USA",310.3
"24549",27,"F","USA",310.316666666667
"24550",66,"M","USA",310.316666666667
"24551",31,"F","USA",310.333333333333
"24552",78,"M","USA",310.333333333333
"24553",49,"M","USA",310.35
"24554",26,"F","USA",310.383333333333
"24555",47,"M","CHN",310.4
"24556",62,"M","USA",310.416666666667
"24557",51,"F","GBR",310.433333333333
"24558",52,"F","USA",310.433333333333
"24559",58,"M","IRL",310.433333333333
"24560",38,"M","USA",310.466666666667
"24561",43,"F","USA",310.483333333333
"24562",45,"M","USA",310.55
"24563",57,"F","USA",310.566666666667
"24564",21,"M","USA",310.566666666667
"24565",54,"F","USA",310.583333333333
"24566",66,"F","USA",310.65
"24567",62,"M","USA",310.666666666667
"24568",52,"M","USA",310.683333333333
"24569",60,"F","USA",310.7
"24570",42,"F","USA",310.716666666667
"24571",68,"F","USA",310.75
"24572",63,"F","USA",310.783333333333
"24573",56,"M","USA",310.783333333333
"24574",39,"M","USA",310.833333333333
"24575",30,"F","USA",310.833333333333
"24576",30,"F","USA",310.85
"24577",35,"F","USA",310.883333333333
"24578",41,"F","USA",310.916666666667
"24579",33,"F","USA",310.916666666667
"24580",34,"F","USA",310.916666666667
"24581",62,"F","CAN",310.933333333333
"24582",41,"F","USA",310.933333333333
"24583",49,"M","BRA",310.95
"24584",29,"F","USA",310.95
"24585",43,"F","USA",310.966666666667
"24586",27,"M","USA",310.966666666667
"24587",61,"F","USA",311
"24588",48,"F","USA",311
"24589",68,"F","USA",311.033333333333
"24590",55,"F","USA",311.05
"24591",68,"M","JPN",311.066666666667
"24592",62,"M","USA",311.066666666667
"24593",38,"F","USA",311.083333333333
"24594",57,"M","USA",311.1
"24595",39,"F","USA",311.116666666667
"24596",31,"F","USA",311.133333333333
"24597",26,"M","USA",311.133333333333
"24598",62,"F","USA",311.15
"24599",53,"F","USA",311.166666666667
"24600",53,"F","USA",311.183333333333
"24601",50,"F","USA",311.183333333333
"24602",60,"M","GER",311.2
"24603",55,"M","USA",311.233333333333
"24604",45,"F","USA",311.266666666667
"24605",44,"M","USA",311.283333333333
"24606",62,"M","USA",311.283333333333
"24607",62,"M","KOR",311.3
"24608",57,"F","USA",311.3
"24609",53,"M","USA",311.3
"24610",65,"M","USA",311.3
"24611",42,"F","USA",311.316666666667
"24612",26,"F","USA",311.35
"24613",49,"F","USA",311.35
"24614",25,"F","USA",311.35
"24615",53,"M","USA",311.383333333333
"24616",24,"M","USA",311.4
"24617",44,"M","USA",311.5
"24618",42,"F","USA",311.533333333333
"24619",33,"M","USA",311.533333333333
"24620",35,"F","USA",311.533333333333
"24621",24,"M","USA",311.533333333333
"24622",63,"M","USA",311.566666666667
"24623",25,"M","USA",311.566666666667
"24624",30,"F","USA",311.583333333333
"24625",42,"M","USA",311.583333333333
"24626",41,"F","USA",311.6
"24627",61,"F","USA",311.6
"24628",41,"M","USA",311.6
"24629",33,"M","USA",311.616666666667
"24630",30,"F","USA",311.616666666667
"24631",66,"M","USA",311.633333333333
"24632",64,"M","USA",311.666666666667
"24633",28,"F","USA",311.733333333333
"24634",33,"M","USA",311.733333333333
"24635",52,"F","JPN",311.75
"24636",49,"M","USA",311.75
"24637",53,"F","USA",311.766666666667
"24638",24,"M","USA",311.766666666667
"24639",25,"F","USA",311.766666666667
"24640",49,"M","KOR",311.816666666667
"24641",56,"F","KOR",311.816666666667
"24642",37,"M","AUS",311.816666666667
"24643",66,"M","ARG",311.833333333333
"24644",37,"F","USA",311.883333333333
"24645",58,"M","KOR",311.9
"24646",30,"M","GBR",311.916666666667
"24647",49,"M","USA",311.916666666667
"24648",26,"M","USA",311.916666666667
"24649",51,"M","GBR",311.916666666667
"24650",26,"F","USA",311.933333333333
"24651",27,"M","ESP",311.95
"24652",36,"M","USA",311.95
"24653",56,"M","ESP",311.95
"24654",23,"M","USA",311.95
"24655",46,"M","AUS",311.966666666667
"24656",33,"F","USA",312.05
"24657",26,"F","USA",312.05
"24658",54,"M","USA",312.083333333333
"24659",38,"F","USA",312.1
"24660",60,"F","USA",312.116666666667
"24661",33,"F","USA",312.133333333333
"24662",40,"M","USA",312.3
"24663",62,"M","USA",312.3
"24664",65,"F","CAN",312.333333333333
"24665",30,"M","USA",312.366666666667
"24666",56,"M","SWE",312.45
"24667",60,"M","USA",312.466666666667
"24668",54,"F","USA",312.483333333333
"24669",40,"F","CHN",312.5
"24670",64,"M","USA",312.5
"24671",23,"F","USA",312.55
"24672",49,"F","USA",312.616666666667
"24673",45,"F","USA",312.633333333333
"24674",33,"F","USA",312.633333333333
"24675",37,"F","USA",312.65
"24676",39,"F","USA",312.65
"24677",42,"F","CHN",312.666666666667
"24678",42,"M","CHN",312.666666666667
"24679",66,"F","USA",312.683333333333
"24680",48,"M","CHN",312.7
"24681",51,"M","USA",312.716666666667
"24682",54,"M","MEX",312.716666666667
"24683",54,"M","USA",312.716666666667
"24684",53,"F","USA",312.733333333333
"24685",59,"M","GER",312.766666666667
"24686",36,"M","CHN",312.766666666667
"24687",54,"M","USA",312.783333333333
"24688",29,"F","USA",312.833333333333
"24689",28,"F","USA",312.833333333333
"24690",42,"F","USA",312.833333333333
"24691",43,"M","USA",312.833333333333
"24692",48,"M","USA",312.833333333333
"24693",36,"F","USA",312.833333333333
"24694",57,"F","USA",312.85
"24695",40,"F","USA",312.866666666667
"24696",28,"F","USA",312.866666666667
"24697",62,"M","USA",312.916666666667
"24698",62,"M","USA",312.916666666667
"24699",60,"F","USA",312.933333333333
"24700",60,"M","USA",312.933333333333
"24701",33,"F","USA",312.95
"24702",65,"F","USA",312.966666666667
"24703",58,"M","USA",312.983333333333
"24704",22,"F","USA",312.983333333333
"24705",40,"M","USA",312.983333333333
"24706",38,"F","USA",312.983333333333
"24707",55,"F","USA",313
"24708",26,"F","USA",313.05
"24709",59,"F","USA",313.066666666667
"24710",39,"F","USA",313.083333333333
"24711",49,"M","USA",313.083333333333
"24712",54,"M","USA",313.1
"24713",50,"M","USA",313.1
"24714",45,"F","USA",313.116666666667
"24715",58,"M","USA",313.116666666667
"24716",66,"F","USA",313.116666666667
"24717",51,"M","BRA",313.133333333333
"24718",59,"F","KOR",313.15
"24719",48,"M","USA",313.15
"24720",41,"F","USA",313.15
"24721",66,"M","USA",313.183333333333
"24722",41,"F","USA",313.216666666667
"24723",24,"F","USA",313.216666666667
"24724",41,"M","USA",313.233333333333
"24725",36,"F","USA",313.233333333333
"24726",26,"F","USA",313.25
"24727",61,"F","USA",313.266666666667
"24728",26,"F","USA",313.266666666667
"24729",45,"F","USA",313.283333333333
"24730",50,"F","USA",313.316666666667
"24731",55,"F","CAN",313.383333333333
"24732",26,"M","USA",313.383333333333
"24733",41,"M","CAN",313.416666666667
"24734",73,"M","USA",313.433333333333
"24735",40,"F","USA",313.45
"24736",24,"F","USA",313.45
"24737",60,"M","USA",313.466666666667
"24738",60,"M","USA",313.55
"24739",59,"M","USA",313.566666666667
"24740",36,"F","USA",313.6
"24741",43,"F","USA",313.616666666667
"24742",55,"F","USA",313.616666666667
"24743",38,"F","USA",313.666666666667
"24744",38,"F","USA",313.666666666667
"24745",46,"M","USA",313.7
"24746",26,"M","USA",313.7
"24747",38,"M","USA",313.733333333333
"24748",46,"M","MEX",313.733333333333
"24749",32,"F","USA",313.783333333333
"24750",37,"F","USA",313.8
"24751",32,"F","USA",313.833333333333
"24752",43,"M","USA",313.85
"24753",50,"M","USA",313.85
"24754",36,"M","USA",313.883333333333
"24755",28,"F","USA",313.9
"24756",66,"M","USA",313.916666666667
"24757",53,"F","USA",313.933333333333
"24758",68,"M","JPN",313.95
"24759",34,"F","USA",313.95
"24760",42,"F","USA",313.983333333333
"24761",61,"M","USA",314
"24762",27,"F","USA",314.066666666667
"24763",65,"F","USA",314.066666666667
"24764",56,"M","USA",314.116666666667
"24765",53,"M","USA",314.116666666667
"24766",26,"F","USA",314.183333333333
"24767",58,"F","USA",314.25
"24768",38,"F","USA",314.266666666667
"24769",44,"F","USA",314.3
"24770",31,"F","USA",314.316666666667
"24771",44,"M","USA",314.316666666667
"24772",46,"F","FRA",314.35
"24773",61,"M","USA",314.35
"24774",35,"F","USA",314.366666666667
"24775",43,"F","USA",314.383333333333
"24776",62,"M","USA",314.4
"24777",38,"F","USA",314.4
"24778",61,"M","ITA",314.433333333333
"24779",57,"M","FRA",314.45
"24780",23,"F","USA",314.45
"24781",60,"M","CAN",314.45
"24782",52,"M","USA",314.466666666667
"24783",41,"M","USA",314.483333333333
"24784",51,"M","USA",314.516666666667
"24785",43,"M","USA",314.516666666667
"24786",61,"M","USA",314.533333333333
"24787",50,"M","USA",314.6
"24788",23,"F","USA",314.633333333333
"24789",70,"M","USA",314.633333333333
"24790",23,"F","USA",314.65
"24791",37,"F","USA",314.666666666667
"24792",36,"M","USA",314.683333333333
"24793",45,"F","USA",314.7
"24794",41,"M","UAE",314.7
"24795",37,"M","USA",314.716666666667
"24796",44,"M","USA",314.75
"24797",34,"F","USA",314.75
"24798",49,"M","USA",314.766666666667
"24799",46,"F","USA",314.8
"24800",28,"F","USA",314.8
"24801",50,"M","USA",314.816666666667
"24802",43,"M","USA",314.9
"24803",46,"F","USA",314.916666666667
"24804",42,"F","USA",314.916666666667
"24805",55,"F","USA",314.916666666667
"24806",52,"M","KOR",314.933333333333
"24807",32,"F","USA",314.933333333333
"24808",37,"F","USA",314.933333333333
"24809",35,"F","USA",314.95
"24810",46,"F","USA",314.95
"24811",43,"M","USA",314.966666666667
"24812",50,"M","USA",315
"24813",27,"F","USA",315.033333333333
"24814",40,"F","USA",315.05
"24815",47,"M","USA",315.1
"24816",36,"M","USA",315.1
"24817",46,"M","USA",315.116666666667
"24818",45,"F","USA",315.15
"24819",27,"M","USA",315.166666666667
"24820",67,"M","USA",315.166666666667
"24821",63,"F","USA",315.166666666667
"24822",26,"M","USA",315.25
"24823",33,"F","USA",315.283333333333
"24824",46,"M","HKG",315.3
"24825",32,"F","GER",315.35
"24826",28,"F","USA",315.35
"24827",55,"M","USA",315.433333333333
"24828",29,"F","USA",315.433333333333
"24829",60,"F","USA",315.483333333333
"24830",41,"M","USA",315.566666666667
"24831",35,"M","USA",315.566666666667
"24832",43,"M","USA",315.633333333333
"24833",60,"M","USA",315.666666666667
"24834",51,"F","USA",315.733333333333
"24835",51,"M","CHN",315.75
"24836",56,"M","USA",315.8
"24837",54,"M","USA",315.8
"24838",49,"M","USA",315.8
"24839",31,"M","USA",315.833333333333
"24840",30,"F","USA",315.85
"24841",56,"F","USA",315.85
"24842",59,"M","MAR",315.866666666667
"24843",31,"M","USA",315.883333333333
"24844",38,"M","USA",315.916666666667
"24845",28,"M","USA",315.916666666667
"24846",23,"F","USA",315.916666666667
"24847",40,"M","USA",315.933333333333
"24848",66,"M","USA",315.95
"24849",43,"F","USA",315.983333333333
"24850",52,"F","USA",316
"24851",42,"M","USA",316.05
"24852",26,"F","USA",316.05
"24853",55,"F","USA",316.05
"24854",40,"F","USA",316.083333333333
"24855",24,"M","USA",316.15
"24856",34,"M","USA",316.166666666667
"24857",42,"F","USA",316.166666666667
"24858",59,"F","USA",316.2
"24859",70,"M","USA",316.2
"24860",54,"M","USA",316.216666666667
"24861",52,"M","USA",316.283333333333
"24862",54,"F","ITA",316.316666666667
"24863",31,"F","USA",316.333333333333
"24864",40,"F","USA",316.366666666667
"24865",24,"F","BEL",316.4
"24866",58,"F","USA",316.416666666667
"24867",53,"M","USA",316.433333333333
"24868",65,"M","USA",316.45
"24869",71,"M","USA",316.516666666667
"24870",52,"F","USA",316.516666666667
"24871",31,"F","CAN",316.516666666667
"24872",48,"M","USA",316.516666666667
"24873",25,"F","USA",316.533333333333
"24874",35,"M","USA",316.533333333333
"24875",50,"F","USA",316.55
"24876",49,"F","USA",316.55
"24877",35,"M","USA",316.566666666667
"24878",31,"M","USA",316.566666666667
"24879",33,"M","USA",316.583333333333
"24880",32,"F","CHN",316.6
"24881",58,"M","JPN",316.666666666667
"24882",51,"M","USA",316.666666666667
"24883",33,"F","USA",316.683333333333
"24884",48,"F","USA",316.716666666667
"24885",23,"F","USA",316.716666666667
"24886",29,"F","USA",316.716666666667
"24887",32,"F","USA",316.716666666667
"24888",62,"F","USA",316.716666666667
"24889",50,"M","USA",316.766666666667
"24890",60,"M","USA",316.783333333333
"24891",52,"F","GER",316.816666666667
"24892",74,"M","USA",316.816666666667
"24893",36,"F","USA",316.85
"24894",45,"M","USA",316.866666666667
"24895",56,"M","USA",316.883333333333
"24896",26,"F","USA",316.883333333333
"24897",76,"M","USA",316.916666666667
"24898",24,"M","USA",316.916666666667
"24899",62,"M","USA",316.966666666667
"24900",66,"M","KOR",317.016666666667
"24901",70,"M","USA",317.016666666667
"24902",33,"F","USA",317.133333333333
"24903",38,"F","USA",317.183333333333
"24904",53,"F","USA",317.2
"24905",50,"F","USA",317.2
"24906",33,"F","USA",317.216666666667
"24907",40,"M","INA",317.216666666667
"24908",65,"M","USA",317.25
"24909",50,"M","USA",317.266666666667
"24910",32,"F","USA",317.266666666667
"24911",23,"M","USA",317.283333333333
"24912",66,"F","USA",317.283333333333
"24913",34,"M","USA",317.3
"24914",47,"F","USA",317.316666666667
"24915",52,"M","USA",317.316666666667
"24916",24,"M","USA",317.333333333333
"24917",38,"F","USA",317.366666666667
"24918",48,"M","USA",317.45
"24919",43,"M","USA",317.483333333333
"24920",66,"M","USA",317.483333333333
"24921",59,"F","USA",317.483333333333
"24922",25,"F","USA",317.483333333333
"24923",59,"M","USA",317.483333333333
"24924",48,"F","USA",317.516666666667
"24925",54,"F","USA",317.533333333333
"24926",36,"F","USA",317.533333333333
"24927",25,"F","CAN",317.55
"24928",46,"F","SIN",317.55
"24929",53,"M","SIN",317.55
"24930",31,"M","USA",317.566666666667
"24931",43,"M","USA",317.616666666667
"24932",31,"M","USA",317.65
"24933",41,"F","USA",317.683333333333
"24934",26,"F","USA",317.683333333333
"24935",48,"F","USA",317.716666666667
"24936",65,"M","USA",317.716666666667
"24937",40,"F","USA",317.8
"24938",57,"M","USA",317.8
"24939",48,"M","CHN",317.866666666667
"24940",24,"F","USA",317.883333333333
"24941",35,"M","USA",317.933333333333
"24942",46,"F","USA",317.933333333333
"24943",54,"F","USA",317.95
"24944",55,"M","USA",317.966666666667
"24945",62,"M","MEX",318
"24946",42,"F","USA",318.016666666667
"24947",48,"M","USA",318.016666666667
"24948",25,"F","USA",318.016666666667
"24949",51,"M","USA",318.033333333333
"24950",43,"F","USA",318.033333333333
"24951",39,"M","USA",318.05
"24952",51,"F","USA",318.066666666667
"24953",41,"F","USA",318.1
"24954",49,"F","USA",318.116666666667
"24955",54,"M","USA",318.133333333333
"24956",24,"F","USA",318.133333333333
"24957",56,"M","USA",318.15
"24958",29,"M","USA",318.183333333333
"24959",46,"F","USA",318.216666666667
"24960",70,"F","USA",318.216666666667
"24961",61,"M","CAN",318.216666666667
"24962",36,"F","USA",318.25
"24963",27,"F","USA",318.25
"24964",32,"M","USA",318.266666666667
"24965",67,"F","USA",318.266666666667
"24966",42,"M","USA",318.266666666667
"24967",46,"F","USA",318.283333333333
"24968",57,"F","USA",318.316666666667
"24969",58,"M","USA",318.316666666667
"24970",46,"F","USA",318.333333333333
"24971",62,"M","USA",318.35
"24972",61,"M","USA",318.383333333333
"24973",46,"M","USA",318.383333333333
"24974",59,"F","USA",318.4
"24975",50,"M","USA",318.416666666667
"24976",61,"F","USA",318.416666666667
"24977",39,"F","USA",318.416666666667
"24978",35,"F","USA",318.5
"24979",62,"F","USA",318.516666666667
"24980",25,"F","USA",318.533333333333
"24981",28,"F","USA",318.55
"24982",35,"F","USA",318.55
"24983",65,"M","USA",318.583333333333
"24984",52,"M","USA",318.633333333333
"24985",26,"M","USA",318.65
"24986",45,"F","USA",318.666666666667
"24987",58,"M","USA",318.683333333333
"24988",34,"F","USA",318.7
"24989",43,"F","CAN",318.716666666667
"24990",30,"M","USA",318.783333333333
"24991",24,"F","USA",318.833333333333
"24992",33,"M","USA",318.833333333333
"24993",30,"M","CAN",318.866666666667
"24994",61,"F","USA",318.9
"24995",29,"F","UKR",318.9
"24996",55,"F","USA",318.983333333333
"24997",60,"M","USA",318.983333333333
"24998",53,"M","USA",318.983333333333
"24999",37,"F","USA",318.983333333333
"25000",28,"M","USA",319.016666666667
"25001",22,"F","USA",319.016666666667
"25002",40,"M","USA",319.016666666667
"25003",48,"F","ESP",319.016666666667
"25004",49,"M","USA",319.05
"25005",39,"M","USA",319.066666666667
"25006",56,"M","USA",319.066666666667
"25007",20,"F","USA",319.066666666667
"25008",68,"F","USA",319.1
"25009",32,"F","USA",319.116666666667
"25010",37,"M","USA",319.133333333333
"25011",49,"F","USA",319.183333333333
"25012",59,"F","USA",319.25
"25013",71,"M","USA",319.266666666667
"25014",48,"M","USA",319.283333333333
"25015",65,"F","USA",319.316666666667
"25016",27,"F","USA",319.333333333333
"25017",38,"F","USA",319.366666666667
"25018",36,"F","USA",319.366666666667
"25019",40,"M","USA",319.366666666667
"25020",23,"F","USA",319.383333333333
"25021",61,"M","BEL",319.383333333333
"25022",43,"F","USA",319.4
"25023",62,"M","GER",319.466666666667
"25024",28,"F","USA",319.483333333333
"25025",73,"M","USA",319.483333333333
"25026",41,"M","GER",319.483333333333
"25027",40,"F","USA",319.5
"25028",65,"F","USA",319.516666666667
"25029",55,"F","USA",319.566666666667
"25030",59,"F","USA",319.566666666667
"25031",44,"M","INA",319.566666666667
"25032",51,"M","USA",319.6
"25033",26,"F","USA",319.616666666667
"25034",29,"M","USA",319.633333333333
"25035",51,"F","USA",319.633333333333
"25036",57,"M","BEL",319.633333333333
"25037",29,"F","USA",319.633333333333
"25038",64,"M","USA",319.65
"25039",34,"M","CHN",319.683333333333
"25040",51,"M","CHN",319.766666666667
"25041",53,"F","CHN",319.766666666667
"25042",44,"M","USA",319.85
"25043",37,"F","USA",319.85
"25044",56,"F","USA",319.866666666667
"25045",50,"M","USA",319.883333333333
"25046",50,"F","USA",319.9
"25047",39,"F","USA",319.916666666667
"25048",41,"F","USA",319.916666666667
"25049",71,"F","USA",319.933333333333
"25050",39,"M","USA",319.966666666667
"25051",29,"F","USA",319.966666666667
"25052",28,"M","USA",319.983333333333
"25053",45,"M","USA",320
"25054",30,"F","USA",320
"25055",58,"M","USA",320.016666666667
"25056",47,"M","USA",320.033333333333
"25057",45,"F","USA",320.033333333333
"25058",32,"F","USA",320.033333333333
"25059",45,"F","USA",320.05
"25060",38,"M","USA",320.1
"25061",40,"M","CAN",320.116666666667
"25062",54,"M","USA",320.116666666667
"25063",29,"M","USA",320.15
"25064",50,"M","SUI",320.15
"25065",43,"M","USA",320.166666666667
"25066",62,"F","USA",320.183333333333
"25067",48,"F","USA",320.183333333333
"25068",49,"F","CAN",320.216666666667
"25069",43,"F","USA",320.25
"25070",40,"M","USA",320.266666666667
"25071",59,"M","USA",320.266666666667
"25072",40,"F","USA",320.3
"25073",47,"F","USA",320.383333333333
"25074",49,"M","USA",320.416666666667
"25075",48,"F","USA",320.45
"25076",41,"M","USA",320.45
"25077",62,"M","MAR",320.533333333333
"25078",61,"M","USA",320.616666666667
"25079",38,"F","USA",320.616666666667
"25080",22,"F","USA",320.633333333333
"25081",60,"F","USA",320.65
"25082",38,"F","USA",320.65
"25083",34,"M","USA",320.683333333333
"25084",44,"F","USA",320.7
"25085",53,"M","SWE",320.75
"25086",68,"F","USA",320.75
"25087",58,"M","USA",320.783333333333
"25088",33,"M","USA",320.8
"25089",61,"M","USA",320.816666666667
"25090",46,"M","USA",320.816666666667
"25091",25,"F","USA",320.833333333333
"25092",35,"M","USA",320.833333333333
"25093",40,"F","USA",320.866666666667
"25094",59,"F","CAN",320.883333333333
"25095",40,"F","USA",320.95
"25096",37,"F","USA",320.95
